id	direction	kind	subject	source	terms	cand_n	matched	state	pair	target
r1481	reverse	behavioural	Large or high-churn data, particularly plan geometry, does not fit well in frontmatter and needs a separate storage strategy	docs/adrs/0001-markdown-as-canonical-metadata-storage.md::Consequences[5]	geometry,frontmatter,storage	7	-	retained	-	-
r1482	reverse	behavioural	High-volume plan geometry is stored per plan in a structured JSON sidecar file, separate from the plan's Markdown note, rather than embedded in frontmatter or split into one sidecar per spatial object	docs/adrs/0002-json-sidecar-for-plan-geometry.md::Decision[1]	geometry,json sidecar,plan	8	-	retained	-	-
r1483	reverse	behavioural	Editing a plan touches one geometry file per plan instead of many small per-object files	docs/adrs/0002-json-sidecar-for-plan-geometry.md::Consequences[1]	geometry,sidecar,write	6	-	retained	-	-
r1484	reverse	behavioural	The Markdown note and its geometry sidecar can drift out of sync; updates affecting both must be treated as one logical transaction with failure handling that preserves previously valid data	docs/adrs/0002-json-sidecar-for-plan-geometry.md::Consequences[2]	markdown,geometry sidecar,transaction,drift	6	-	retained	-	-
r1485	reverse	behavioural	The sidecar format needs its own schema version and migration path, independent of but coordinated with the Markdown schema version	docs/adrs/0002-json-sidecar-for-plan-geometry.md::Consequences[3]	sidecar,schema version,migration	4	-	retained	-	-
r1486	reverse	behavioural	Geometry coordinates in the sidecar are expressed in world units, never canvas pixels	docs/adrs/0002-json-sidecar-for-plan-geometry.md::Consequences[4]	geometry,world unit,canvas pixel	4	gallery.txt§Canvas:Selection handle (world bounds, viewport transform)	present	-	-
r1487	reverse	behavioural	Konva, via vue-konva bindings, is used as the 2D canvas rendering and interaction technology, organized as a layered stage of Background, Architecture, Zone, Construction, Asset, Annotation and Interaction layers	docs/adrs/0003-konva-as-canvas-renderer.md::Decision[1]	konva,vue-konva,canvas,layer	5	gallery.txt§Rails:Layer toggle (Zones/Annotations/Background)	present	-	-
r1488	reverse	behavioural	Konva provides mature primitives for shapes, layering, and an interactive Transformer for resize and rotate, plus a Vue-native binding	docs/adrs/0003-konva-as-canvas-renderer.md::Consequences[1]	konva,transformer,resize,rotate	4	gallery.txt§Canvas:Selection handle (vertex handles + rotation handle)	present	-	-
r1489	reverse	behavioural	Konva nodes are rendering artifacts only: Domain Spatial Object flows to Render Model to Vue Component to vue-konva to Konva Node, and the inverse interaction path always goes back through commands, never direct mutation	docs/adrs/0003-konva-as-canvas-renderer.md::Consequences[2]	konva,render model,command,mutation	4	gallery.txt§Canvas:Plan canvas (a render model — never a domain object)	present	-	-
r1490	reverse	behavioural	Konva objects must never be written directly to the Vault	docs/adrs/0003-konva-as-canvas-renderer.md::Consequences[3]	konva,vault,write	6	gallery.txt§Rails:Inspector (an edit as a command, never a write)	present	-	-
r1491	reverse	behavioural	The Transformer manipulates scaleX/scaleY rather than true width/height, so transform results must always be normalized into real domain geometry before being persisted, never persisting scaleX/scaleY as a substitute for true dimensions	docs/adrs/0003-konva-as-canvas-renderer.md::Consequences[4]	konva,transformer,scalex,scaley,geometry	5	gallery.txt§Canvas:Selection handle (a transform that can be normalized into domain geometry)	present	-	-
r1492	reverse	behavioural	Because Konva is confined to the Presentation layer, it could in principle be replaced by a different canvas or rendering technology without touching Domain or Application code	docs/adrs/0003-konva-as-canvas-renderer.md::Consequences[5]	konva,presentation layer,domain,application	7	-	retained	-	-
r1493	reverse	behavioural	Vue 3 is used for view composition across the plugin's UI; each Obsidian ItemView mounts its own isolated Vue application with its own Pinia instance and root component, unmounted when the Obsidian view closes	docs/adrs/0004-vue-3-for-plugin-ui.md::Decision[1]	vue,itemview,pinia,mount	2	-	retained	-	-
r1494	reverse	behavioural	vue-konva gives the Plan Editor a Vue-native way to drive Konva	docs/adrs/0004-vue-3-for-plugin-ui.md::Consequences[1]	vue-konva,plan editor,konva	7	-	retained	-	-
r1495	reverse	behavioural	Every workspace view needs explicit mount/unmount handling tied to the Obsidian view lifecycle, rather than one long-lived app instance	docs/adrs/0004-vue-3-for-plugin-ui.md::Consequences[2]	vue,mount,unmount,workspace view,lifecycle	7	-	retained	-	-
r1496	reverse	behavioural	Vue components belong to the Presentation layer only; Vue itself must not be depended on by Domain or Core code	docs/adrs/0004-vue-3-for-plugin-ui.md::Consequences[3]	vue,presentation layer,domain,core	8	-	retained	-	-
r1497	reverse	behavioural	Component-level behavior (inspector, toolbar, selection, dialogs, validation messages) is tested with Vitest and @vue/test-utils, separately from Domain/Application unit tests	docs/adrs/0004-vue-3-for-plugin-ui.md::Consequences[4]	vue,vitest,component test,inspector,toolbar	4	-	retained	-	-
r1498	reverse	behavioural	Pinia manages UI and application-facing state via dedicated stores (ProjectStore, EditorStore, SelectionStore, InspectorStore, WorkspaceStore); Pinia is an application cache and working-state layer, not the persistent source of truth	docs/adrs/0005-pinia-for-presentation-state.md::Decision[1]	pinia,store,state,source of truth	8	-	retained	-	-
r1499	reverse	behavioural	Persistent data (project, plan, zone, asset, construction section, work package, cost data, geometry) lives in the Vault; Pinia only holds derived/working copies plus purely ephemeral UI state	docs/adrs/0005-pinia-for-presentation-state.md::Consequences[1]	pinia,vault,ephemeral,ui state	8	gallery.txt§Rails (Inspector: "SDD §59's Inspector DTO — never a domain object")	present	-	-
r1500	reverse	behavioural	Store contents must always be rebuildable from the Vault; no canonical business data may exist only in Pinia	docs/adrs/0005-pinia-for-presentation-state.md::Consequences[2]	pinia,vault,rebuildable,canonical	5	-	retained	-	-
r1501	reverse	behavioural	Selection state is expressed as domain IDs, not references to Konva instances, so it stays meaningful independent of the rendering layer	docs/adrs/0005-pinia-for-presentation-state.md::Consequences[3]	pinia,selection,domain id,konva	7	-	retained	-	-
r1502	reverse	behavioural	Pinia is confined to the Presentation layer and must not be depended on by Domain or Core code	docs/adrs/0005-pinia-for-presentation-state.md::Consequences[4]	pinia,presentation layer,domain,core	8	-	retained	-	-
r1503	reverse	behavioural	The Core and Domain layers are implemented in plain, framework-free TypeScript, may not depend on vue, pinia, konva, vue-konva, obsidian, or DOM APIs, and dependencies only point inward (Presentation to Application to Domain to Core), with Infrastructure implementing interfaces defined by the inner layers	docs/adrs/0006-plain-typescript-domain.md::Decision[1]	typescript,domain,core,layer,dependency	8	-	retained	-	-
r1504	reverse	behavioural	Domain and Core logic can be fully instantiated and unit-tested without Obsidian, Vue, or Konva	docs/adrs/0006-plain-typescript-domain.md::Consequences[1]	domain,core,unit test,obsidian,vue,konva	8	-	retained	-	-
r1505	reverse	behavioural	A Zone is not a Konva polygon, a WorkPackage is not a Markdown file, and a Requirement is not a Pinia object — these technologies are representations of domain concepts, never the concepts themselves	docs/adrs/0006-plain-typescript-domain.md::Consequences[2]	zone,work package,requirement,konva,markdown,pinia	8	gallery.txt§Canvas:Plan canvas (a render model — never a domain object)	present	-	-
r1506	reverse	behavioural	The dependency rule must be enforced with automated checks (ESLint no-restricted-imports) so that core, domain and application cannot import vue, pinia, konva, or obsidian	docs/adrs/0006-plain-typescript-domain.md::Consequences[3]	eslint,no-restricted-imports,layer,core,domain,application	8	-	retained	-	-
r1507	reverse	behavioural	Infrastructure (Obsidian repositories, import/export, logging) may depend on obsidian, pdfjs-dist, and similar libraries, but Domain must never depend on Infrastructure	docs/adrs/0006-plain-typescript-domain.md::Consequences[4]	infrastructure,obsidian,pdfjs-dist,domain	7	-	retained	-	-
r1508	reverse	behavioural	This isolation is what allows the product to grow from an initial spatial planning tool into a larger renovation project management system without fundamental architectural rewrites	docs/adrs/0006-plain-typescript-domain.md::Consequences[5]	isolation,architecture,growth	6	prd.txt§1 Purpose	present	-	-
r1509	reverse	behavioural	All user-visible mutations are routed through explicit application commands implementing a common Command interface; editor commands additionally support reversal via an UndoableCommand interface (execute/undo), backed by a command history of undo/redo stacks	docs/adrs/0007-command-based-mutations.md::Decision[1]	command,mutation,undoablecommand,undo,redo	4	gallery.txt§Rails:Inspector (an edit as a command, never a write)	present	-	-
r1510	reverse	behavioural	One user intent maps to one logical transaction: a full pointer-down/drag/pointer-up gesture on a zone becomes a single MoveZoneCommand, one domain change, one history entry, one persistence operation, not a write per pointer-move event	docs/adrs/0007-command-based-mutations.md::Consequences[1]	command,gesture,transaction,zone,persistence	8	-	retained	-	-
